ID;Quarter;State_faze;Exposure at initiation;Payment;Remaining exposure;Recovered exposure after default
88;13;def;14791.15509;1479.12;8874.693053;1574.816922
89;13;def;82885.55707;8288.56;33154.22283;29171.31735
90;13;def;35794.84277;3579.48;14317.93711;9956.498864
91;13;30-60;35316.73524;3531.67;21190.04114;0
92;13;def;59017.10994;5901.71;53115.39894;37039.02449
93;13;30-60;71738.11463;7173.81;28695.24585;0
94;13;paid;60080.75125;6008.08;0;0
95;13;def;96756.46959;9675.65;9675.646959;537.3204074
96;13;def;98699.97951;9870.00;88829.98156;49600.92987
97;13;def;13267.08621;1326.71;7960.251729;2715.377795
98;13;paid;4000.509967;400.05;-1.02318E-12;0
99;13;60-90;65680.16035;6568.02;13136.03207;0
100;13;def;66795.11414;6679.51;20038.53424;3476.466947
101;13;paid;74738.80755;7473.88;9.09495E-12;0
102;13;30-60;11373.9981;1137.40;6824.39886;0
103;13;0-15;13001.89433;1300.19;0;0
104;13;def;1673.347212;167.33;502.0041636;429.8130612
105;13;def;96090.08155;9609.01;57654.04893;30295.92889
106;13;paid;6555.125605;655.51;0;0
107;13;def;28641.00751;2864.10;22912.80601;4183.876081
108;13;def;15643.01609;1564.30;12514.41287;12.88827212
109;13;def;84838.9636;8483.90;50903.37816;40312.00884
110;13;def;35297.38679;3529.74;21178.43208;8195.31715
111;13;paid;60807.06842;6080.71;-5.45697E-12;0
112;13;30-60;72790.71697;7279.07;14558.14339;0
113;13;def;4803.092689;480.31;3362.164882;719.0945052
114;13;def;98767.03644;9876.70;59260.22187;42073.30267
115;13;def;19827.74792;1982.77;15862.19834;14303.8662
116;13;def;9379.216592;937.92;2813.764978;1822.972107
117;13;def;60668.37222;6066.84;54601.53499;7552.348679
118;13;def;39987.23008;3998.72;23992.33805;7025.940309
119;13;def;86243.70902;8624.37;60370.59631;50723.04762
120;13;def;31223.52129;3122.35;6244.704259;5591.977566
121;13;def;57298.66748;5729.87;17189.60024;16770.32248
122;13;paid;84372.87993;8437.29;-1.09139E-11;0
123;13;30-60;62819.94563;6281.99;25127.97825;0
124;13;def;69536.93579;6953.69;62583.24221;52518.2764
125;13;def;21135.66867;2113.57;14794.96807;3356.079237
126;13;def;48732.20361;4873.22;43858.98325;7244.744825
127;13;def;34589.20154;3458.92;20753.52092;7528.399622
128;13;def;98006.698;9800.67;78405.3584;25624.40277
129;13;def;94781.22397;9478.12;66346.85678;48185.6091
130;13;def;11176.3795;1117.64;8941.103598;5010.264681
131;13;paid;86493.68199;8649.37;-3.63798E-12;0
132;13;def;77330.5751;7733.06;46398.34506;38232.44307
133;13;def;54514.20827;5451.42;49062.78744;18017.37783
134;13;def;54222.84635;5422.28;16266.85391;15553.32298
135;13;def;38284.79113;3828.48;11485.43734;2012.995395
136;13;def;65387.12938;6538.71;58848.41644;3403.615129
137;13;def;3102.838046;310.28;1241.135218;480.045628
138;13;paid;13992.72685;1399.27;2.27374E-12;0
139;13;def;4219.472476;421.95;3797.525228;78.16551664
140;13;def;39014.60449;3901.46;35113.14404;28121.63697
141;13;def;7269.478136;726.95;4361.686882;1721.968694
142;13;def;70709.06239;7070.91;56567.24991;21098.54016
143;13;def;58134.32067;5813.43;40694.02447;7944.962018
144;13;def;14404.32679;1440.43;11523.46143;10003.58308
145;13;60-90;56586.07338;5658.61;5658.607338;0
146;13;def;82443.05239;8244.31;65954.44191;48814.0913
147;13;def;15210.07817;1521.01;13689.07035;12558.0588
148;13;paid;36596.95829;3659.70;2.72848E-12;0
149;13;paid;43370.98673;4337.10;7.27596E-12;0
150;13;def;97541.69637;9754.17;78033.3571;24844.06529
151;13;def;69466.57662;6946.66;62519.91896;53389.89329
152;13;def;93071.96903;9307.20;74457.57523;66768.33359
153;13;def;97854.11067;9785.41;88068.69961;83000.48318
154;13;def;33756.99226;3375.70;6751.398451;2905.022504
155;13;def;68799.09733;6879.91;27519.63893;9823.014497
156;13;60-90;20423.01881;2042.30;4084.603762;0
157;13;60-90;10822.27033;1082.23;1082.227033;0
158;13;paid;91710.01007;9171.00;2.91038E-11;0
159;13;def;94192.24628;9419.22;84773.02165;7818.925028
160;13;def;34096.60137;3409.66;10228.98041;1703.810481
161;13;paid;43102.79942;4310.28;-1.81899E-12;0
162;13;def;29895.81553;2989.58;23916.65242;7691.67436
163;13;def;4970.674301;497.07;2485.337151;140.7030685
164;13;paid;56955.39544;5695.54;-9.09495E-12;0
165;13;def;35618.73905;3561.87;7123.74781;4223.591729
166;13;paid;14322.06743;1432.21;-1.81899E-12;0
167;13;60-90;20141.41495;2014.14;10070.70748;0
168;13;def;47929.90208;4792.99;9585.980416;8746.774641
169;13;paid;66586.02669;6658.60;-9.09495E-12;0
170;13;def;37611.27929;3761.13;33850.15136;25683.05957
171;13;paid;33009.6817;3300.97;-6.36646E-12;0
172;13;def;2136.667606;213.67;641.0002817;433.7278186
173;13;def;66219.03671;6621.90;59597.13304;17617.96583
174;13;paid;80642.53222;8064.25;-1.81899E-12;0
175;13;paid;37529.37868;3752.94;-6.36646E-12;0
176;13;def;89191.14418;8919.11;80272.02977;26293.92986
177;13;def;44255.39056;4425.54;30978.77339;26531.65121
178;13;0-15;82162.35283;8216.24;-1.45519E-11;0
179;13;def;17863.06953;1786.31;14290.45562;4983.256623
180;13;paid;35159.63756;3515.96;-4.54747E-12;0
181;13;def;73857.9588;7385.80;22157.38764;5097.439973
182;13;def;49872.9796;4987.30;34911.08572;3405.616057
183;13;def;38932.25681;3893.23;35039.03113;28002.468
184;13;def;44593.23448;4459.32;31215.26414;8874.432808
185;13;paid;19164.15486;1916.42;1.36424E-12;0
186;13;def;29036.95364;2903.70;20325.86755;9855.640809
187;13;def;49615.79674;4961.58;9923.159349;965.2411095
188;13;def;62194.76771;6219.48;37316.86062;24112.96984
189;13;15-30;23461.12961;2346.11;21115.01665;0
190;13;paid;36755.8332;3675.58;-6.36646E-12;0
191;13;def;22294.26148;2229.43;20064.83533;1023.08746
192;13;def;2209.367735;220.94;1988.430962;1912.183206
193;13;15-30;35109.03378;3510.90;14043.61351;0
194;13;def;14637.6343;1463.76;8782.580582;7772.990141
195;13;def;5712.361433;571.24;4569.889146;2273.043179
196;13;def;60609.15723;6060.92;48487.32578;1290.290766
197;13;def;19520.14628;1952.01;13664.10239;1279.126038
198;13;30-60;66237.09452;6623.71;33118.54726;0
199;13;30-60;87791.97399;8779.20;26337.5922;0
200;13;def;91962.58516;9196.26;82766.32664;37024.59985
201;13;def;17642.90931;1764.29;15878.61838;10154.19703
202;13;def;5946.590363;594.66;1189.318073;7.317702416
203;13;def;57541.77994;5754.18;34525.06796;22025.79923
204;13;def;71951.15914;7195.12;64756.04322;37110.34114
205;13;def;76838.78243;7683.88;53787.1477;7384.185944
206;13;def;59265.98913;5926.60;47412.79131;45578.85446
207;13;def;22213.13246;2221.31;17770.50597;10862.35678
208;13;def;83755.904;8375.59;33502.3616;19283.20213
209;13;def;21137.85113;2113.79;19024.06601;7600.217894
210;13;def;91667.47094;9166.75;73333.97675;27324.84237
211;13;def;16459.76615;1645.98;8229.883075;3759.14129
212;13;def;34001.87729;3400.19;27201.50184;7334.055231
213;13;paid;54886.52959;5488.65;-9.09495E-12;0
214;13;def;63082.53187;6308.25;56774.27869;44943.11892
215;13;def;30403.33784;3040.33;27363.00406;14359.56801
216;13;def;97879.07532;9787.91;68515.35272;51546.88266
217;13;def;28568.83706;2856.88;25711.95335;5567.343099
218;13;def;30032.12747;3003.21;18019.27648;1301.04135
219;13;def;34694.78049;3469.48;27755.8244;15820.91573
220;13;def;36636.99648;3663.70;7327.399295;2772.952185
221;13;def;46951.45748;4695.15;37561.16598;13487.03347
222;13;def;38429.14975;3842.91;34586.23477;30556.58955
223;13;paid;34585.9134;3458.59;-4.54747E-12;0
224;13;30-60;53176.66532;5317.67;10635.33306;0
225;13;def;83917.48265;8391.75;58742.23785;14783.54148
226;13;30-60;55636.89871;5563.69;5563.689871;0
227;13;def;39943.82276;3994.38;23966.29366;19052.79406
228;13;def;89067.48344;8906.75;17813.49669;8201.821284
229;13;def;95989.36341;9598.94;67192.55439;45867.05964
230;13;def;26977.11961;2697.71;21581.69569;2192.066781
231;13;def;20083.127;2008.31;18074.8143;823.7312705
232;13;def;2681.145537;268.11;1340.572768;899.9962784
233;13;def;36129.18519;3612.92;14451.67408;2591.276958
234;13;def;90331.23992;9033.12;54198.74395;34093.70089
235;13;def;99162.734;9916.27;49581.367;42723.17573
236;13;def;65856.68766;6585.67;59271.01889;1993.890823
237;13;def;50046.70703;5004.67;40037.36562;21682.12474
238;13;paid;82121.79327;8212.18;3.63798E-12;0
239;13;def;55839.00935;5583.90;50255.10841;29436.52892
240;13;def;95539.4975;9553.95;9553.94975;7548.499773
241;13;def;65368.46233;6536.85;45757.92363;13239.43669
242;13;paid;76285.85676;7628.59;0;0
243;13;def;1724.907705;172.49;1379.926164;772.2474797
244;13;def;46813.83262;4681.38;4681.383262;231.6635472
245;13;def;13597.6216;1359.76;10878.09728;8295.10929
246;13;60-90;88098.65878;8809.87;44049.32939;0
247;13;def;5016.656936;501.67;3511.659855;2800.432378
248;13;def;51349.25202;5134.93;41079.40162;21625.81768
249;13;60-90;30844.83874;3084.48;3084.483874;0
250;13;15-30;11252.20117;1125.22;1125.220117;0
251;13;def;67374.19956;6737.42;53899.35965;26157.13191
252;13;def;86152.71686;8615.27;68922.17349;43925.89594
253;13;def;35671.18991;3567.12;24969.83294;14012.41258
254;13;def;95308.03738;9530.80;66715.62616;50336.05728
255;13;paid;18145.97906;1814.60;3.18323E-12;0
256;13;def;81509.05122;8150.91;48905.43073;33620.17092
257;13;def;98505.21729;9850.52;68953.65211;9029.663288
258;13;def;86753.76837;8675.38;78078.39154;41205.6099
259;13;def;19736.58328;1973.66;7894.633312;7267.97761
260;13;def;62534.36955;6253.44;12506.87391;11240.00898
261;13;0-15;26665.25971;2666.53;10666.10388;0
262;13;paid;6695.92055;669.59;6.82121E-13;0
263;13;def;18383.49908;1838.35;14706.79926;1276.193626
264;13;def;95862.64401;9586.26;76690.11521;1737.111247
265;13;def;4808.88456;480.89;4327.996104;1559.242513
266;13;def;21025.25308;2102.53;18922.72777;17059.96156
267;13;def;88487.51771;8848.75;53092.51063;8265.237155
268;13;def;25051.41054;2505.14;20041.12843;13010.25821
269;13;def;17629.66163;1762.97;14103.7293;4103.351942
270;13;def;41381.49046;4138.15;24828.89428;6939.029015
271;13;def;88019.36008;8801.94;61613.55205;42332.14812
272;13;0-15;45325.66443;4532.57;13597.69933;0
273;13;paid;71051.67201;7105.17;1.27329E-11;0
274;13;paid;61901.50619;6190.15;-5.45697E-12;0
275;13;15-30;97124.02343;9712.40;87411.62109;0
276;13;def;50067.83667;5006.78;20027.13467;8623.545586
277;13;def;79596.33913;7959.63;63677.07131;5108.167798
278;13;def;93198.42882;9319.84;74558.74306;19438.72189
279;13;def;34582.4286;3458.24;27665.94288;15786.12904
280;13;def;1025.440065;102.54;410.176026;228.9640061
1;14;def;80141.24632;8014.12;56098.87242;53514.38813
2;14;def;82195.07749;8219.51;65756.062;21515.31124
3;14;def;31057.58455;3105.76;24846.06764;22986.54806
4;14;def;4565.938116;456.59;4109.344304;1018.265726
5;14;paid;63041.14487;6304.11;0;0
6;14;def;44587.78564;4458.78;40129.00708;20066.43532
7;14;def;70493.49557;7049.35;21148.04867;21100.59154
8;14;def;44113.66751;4411.37;35290.934;2702.246961
9;14;def;66637.33853;6663.73;53309.87082;32703.31256
10;14;def;71975.37481;7197.54;43185.22489;42815.62175
11;14;def;34894.03975;3489.40;31404.63578;18865.31572
12;14;def;35834.44956;3583.44;21500.66974;16607.69624
13;14;def;18763.30183;1876.33;1876.330183;1067.736364
14;14;def;96387.43491;9638.74;57832.46095;39088.44916
15;14;def;66067.71026;6606.77;59460.93923;20016.40007
16;14;def;34894.77284;3489.48;24426.34098;20149.62681
17;14;def;50103.11043;5010.31;15030.93313;12576.49465
18;14;def;32456.3958;3245.64;29210.75622;1121.052832
19;14;def;71920.1473;7192.01;28768.05892;11088.58
20;14;def;11493.11144;1149.31;6895.866865;6605.171947
21;14;def;9888.814496;988.88;4944.407248;223.2204781
22;14;def;84143.38463;8414.34;16828.67693;7420.706633
23;14;def;47466.64445;4746.66;9493.328889;4152.022822
24;14;def;73791.23145;7379.12;14758.24629;11889.79491
25;14;def;89984.428;8998.44;26995.3284;25327.37241
26;14;def;44624.0156;4462.40;17849.60624;3395.966727
27;14;def;8145.305782;814.53;2443.591734;1648.386973
28;14;def;37063.41568;3706.34;22238.04941;11639.58331
29;14;def;17413.80793;1741.38;3482.761587;2597.856193
30;14;def;31314.42057;3131.44;25051.53645;13270.46918
31;14;def;43115.72555;4311.57;38804.153;22580.7554
32;14;def;89635.7983;8963.58;71708.63864;41024.50564
33;14;def;88000.25019;8800.03;52800.15011;11714.74476
34;14;paid;74567.57474;7456.76;1.81899E-12;0
35;14;paid;13679.04352;1367.90;-2.27374E-12;0
36;14;def;80002.70688;8000.27;56001.89482;31365.53796
37;14;paid;66805.62177;6680.56;-9.09495E-12;0
38;14;def;56282.65982;5628.27;50654.39383;22405.84889
39;14;def;89408.27392;8940.83;80467.44653;5369.909756
40;14;def;2790.459435;279.05;837.1378305;601.0986014
41;14;def;76344.72715;7634.47;68710.25444;50765.91512
42;14;def;73757.88578;7375.79;44254.73147;7931.086993
43;14;def;69896.65648;6989.67;34948.32824;20316.19688
44;14;def;28489.08317;2848.91;17093.4499;4696.506425
45;14;def;37397.15294;3739.72;11219.14588;5926.539321
46;14;def;25848.35932;2584.84;23263.52339;1888.527341
47;14;def;85879.22318;8587.92;77291.30086;53481.66185
48;14;def;45513.54397;4551.35;31859.48078;7904.984129
49;14;def;57174.93419;5717.49;34304.96051;30210.6616
50;14;paid;56460.71964;5646.07;7.27596E-12;0
51;14;def;8021.780696;802.18;1604.356139;1417.50356
52;14;def;25842.06247;2584.21;5168.412494;1845.980994
53;14;def;81301.73241;8130.17;16260.34648;3981.710045
54;14;paid;24619.6416;2461.96;0;0
55;14;def;92717.08048;9271.71;55630.24829;30132.93808
56;14;15-30;60603.30909;6060.33;42422.31636;0
57;14;def;19676.52524;1967.65;15741.22019;1032.05134
58;14;def;32457.24749;3245.72;29211.52274;21710.33143
59;14;def;50270.16482;5027.02;30162.09889;3507.797563
60;14;def;16988.31536;1698.83;8494.157678;5094.283883
61;14;def;27848.2111;2784.82;8354.463331;4874.871555
62;14;def;22370.12953;2237.01;11185.06477;405.3673043
63;14;def;68556.18754;6855.62;34278.09377;8528.654021
64;14;def;12803.79369;1280.38;3841.138108;1711.474365
65;14;paid;57394.85038;5739.49;7.27596E-12;0
66;14;paid;96998.81215;9699.88;-1.09139E-11;0
67;14;def;49032.36217;4903.24;39225.88973;21174.75454
68;14;def;45152.50063;4515.25;36122.00051;7870.779532
69;14;0-15;62338.24518;6233.82;6233.824518;0
70;14;def;22517.91278;2251.79;13510.74767;8644.39406
71;14;def;98104.13499;9810.41;78483.30799;11838.47632
72;14;def;32546.53371;3254.65;22782.57359;4300.619388
73;14;def;44206.3108;4420.63;39785.67972;25462.81841
74;14;paid;96390.38708;9639.04;-1.09139E-11;0
75;14;def;42728.96487;4272.90;25637.37892;12645.38886
76;14;60-90;88655.91789;8865.59;35462.36715;0
77;14;def;324.433922;32.44;32.4433922;18.29346799
78;14;def;56340.07098;5634.01;39438.04968;7810.116882
79;14;def;37324.58197;3732.46;26127.20738;20598.48131
80;14;paid;70942.82127;7094.28;-1.27329E-11;0
81;14;30-60;97053.00412;9705.30;38821.20165;0
82;14;def;81376.24949;8137.62;48825.74969;3863.037375
83;14;def;83597.78857;8359.78;16719.55771;9156.449343
84;14;def;98566.49075;9856.65;88709.84167;28879.01265
85;14;def;48247.4027;4824.74;43422.66243;43417.60966
86;14;def;52724.38449;5272.44;21089.7538;3367.609683
87;14;def;90465.62952;9046.56;54279.37771;22035.97395
88;14;def;14791.15509;1479.12;8874.693053;1574.816922
89;14;def;82885.55707;8288.56;33154.22283;29171.31735
90;14;def;35794.84277;3579.48;14317.93711;9956.498864
91;14;15-30;35316.73524;3531.67;21190.04114;0
92;14;def;59017.10994;5901.71;53115.39894;37039.02449
93;14;30-60;71738.11463;7173.81;28695.24585;0
94;14;paid;60080.75125;6008.08;0;0
95;14;def;96756.46959;9675.65;9675.646959;537.3204074
96;14;def;98699.97951;9870.00;88829.98156;49600.92987
97;14;def;13267.08621;1326.71;7960.251729;2715.377795
98;14;paid;4000.509967;400.05;-1.02318E-12;0
99;14;60-90;65680.16035;6568.02;13136.03207;0
100;14;def;66795.11414;6679.51;20038.53424;3476.466947
101;14;paid;74738.80755;7473.88;9.09495E-12;0
102;14;15-30;11373.9981;1137.40;6824.39886;0
103;14;paid;13001.89433;1300.19;0;0
104;14;def;1673.347212;167.33;502.0041636;429.8130612
105;14;def;96090.08155;9609.01;57654.04893;30295.92889
106;14;paid;6555.125605;655.51;0;0
107;14;def;28641.00751;2864.10;22912.80601;4183.876081
108;14;def;15643.01609;1564.30;12514.41287;12.88827212
109;14;def;84838.9636;8483.90;50903.37816;40312.00884
110;14;def;35297.38679;3529.74;21178.43208;8195.31715
111;14;paid;60807.06842;6080.71;-5.45697E-12;0
112;14;30-60;72790.71697;7279.07;14558.14339;0
113;14;def;4803.092689;480.31;3362.164882;719.0945052
114;14;def;98767.03644;9876.70;59260.22187;42073.30267
115;14;def;19827.74792;1982.77;15862.19834;14303.8662
116;14;def;9379.216592;937.92;2813.764978;1822.972107
117;14;def;60668.37222;6066.84;54601.53499;7552.348679
118;14;def;39987.23008;3998.72;23992.33805;7025.940309
119;14;def;86243.70902;8624.37;60370.59631;50723.04762
120;14;def;31223.52129;3122.35;6244.704259;5591.977566
121;14;def;57298.66748;5729.87;17189.60024;16770.32248
122;14;paid;84372.87993;8437.29;-1.09139E-11;0
123;14;def;62819.94563;6281.99;25127.97825;7255.918708
124;14;def;69536.93579;6953.69;62583.24221;52518.2764
125;14;def;21135.66867;2113.57;14794.96807;3356.079237
126;14;def;48732.20361;4873.22;43858.98325;7244.744825
127;14;def;34589.20154;3458.92;20753.52092;7528.399622
128;14;def;98006.698;9800.67;78405.3584;25624.40277
129;14;def;94781.22397;9478.12;66346.85678;48185.6091
130;14;def;11176.3795;1117.64;8941.103598;5010.264681
131;14;paid;86493.68199;8649.37;-3.63798E-12;0
132;14;def;77330.5751;7733.06;46398.34506;38232.44307
133;14;def;54514.20827;5451.42;49062.78744;18017.37783
134;14;def;54222.84635;5422.28;16266.85391;15553.32298
135;14;def;38284.79113;3828.48;11485.43734;2012.995395
136;14;def;65387.12938;6538.71;58848.41644;3403.615129
137;14;def;3102.838046;310.28;1241.135218;480.045628
138;14;paid;13992.72685;1399.27;2.27374E-12;0
139;14;def;4219.472476;421.95;3797.525228;78.16551664
140;14;def;39014.60449;3901.46;35113.14404;28121.63697
141;14;def;7269.478136;726.95;4361.686882;1721.968694
142;14;def;70709.06239;7070.91;56567.24991;21098.54016
143;14;def;58134.32067;5813.43;40694.02447;7944.962018
144;14;def;14404.32679;1440.43;11523.46143;10003.58308
145;14;60-90;56586.07338;5658.61;5658.607338;0
146;14;def;82443.05239;8244.31;65954.44191;48814.0913
147;14;def;15210.07817;1521.01;13689.07035;12558.0588
148;14;paid;36596.95829;3659.70;2.72848E-12;0
149;14;paid;43370.98673;4337.10;7.27596E-12;0
150;14;def;97541.69637;9754.17;78033.3571;24844.06529
151;14;def;69466.57662;6946.66;62519.91896;53389.89329
152;14;def;93071.96903;9307.20;74457.57523;66768.33359
153;14;def;97854.11067;9785.41;88068.69961;83000.48318
154;14;def;33756.99226;3375.70;6751.398451;2905.022504
155;14;def;68799.09733;6879.91;27519.63893;9823.014497
156;14;def;20423.01881;2042.30;4084.603762;1664.497079
157;14;60-90;10822.27033;1082.23;1082.227033;0
158;14;paid;91710.01007;9171.00;2.91038E-11;0
159;14;def;94192.24628;9419.22;84773.02165;7818.925028
160;14;def;34096.60137;3409.66;10228.98041;1703.810481
161;14;paid;43102.79942;4310.28;-1.81899E-12;0
162;14;def;29895.81553;2989.58;23916.65242;7691.67436
163;14;def;4970.674301;497.07;2485.337151;140.7030685
164;14;paid;56955.39544;5695.54;-9.09495E-12;0
165;14;def;35618.73905;3561.87;7123.74781;4223.591729
166;14;paid;14322.06743;1432.21;-1.81899E-12;0
167;14;def;20141.41495;2014.14;10070.70748;2903.406101
168;14;def;47929.90208;4792.99;9585.980416;8746.774641
169;14;paid;66586.02669;6658.60;-9.09495E-12;0
170;14;def;37611.27929;3761.13;33850.15136;25683.05957
171;14;paid;33009.6817;3300.97;-6.36646E-12;0
172;14;def;2136.667606;213.67;641.0002817;433.7278186
173;14;def;66219.03671;6621.90;59597.13304;17617.96583
174;14;paid;80642.53222;8064.25;-1.81899E-12;0
175;14;paid;37529.37868;3752.94;-6.36646E-12;0
176;14;def;89191.14418;8919.11;80272.02977;26293.92986
177;14;def;44255.39056;4425.54;30978.77339;26531.65121
178;14;paid;82162.35283;8216.24;-1.45519E-11;0
179;14;def;17863.06953;1786.31;14290.45562;4983.256623
180;14;paid;35159.63756;3515.96;-4.54747E-12;0
181;14;def;73857.9588;7385.80;22157.38764;5097.439973
182;14;def;49872.9796;4987.30;34911.08572;3405.616057
183;14;def;38932.25681;3893.23;35039.03113;28002.468
184;14;def;44593.23448;4459.32;31215.26414;8874.432808
185;14;paid;19164.15486;1916.42;1.36424E-12;0
